open;high;low;close;volume;timestamp;symbol
7105.97;7105.97;7079.76;7095.62;9922;2019-02-28 16:00:00;^NDX
7094.01;7120.20;7087.67;7113.77;7147;2019-02-28 17:00:00;^NDX
7114.52;7125.25;7109.79;7123.38;4067;2019-02-28 18:00:00;^NDX
7123.63;7124.87;7112.84;7116.43;3135;2019-02-28 19:00:00;^NDX
7116.55;7119.57;7103.21;7107.61;4406;2019-02-28 20:00:00;^NDX
7107.73;7113.21;7088.58;7099.52;6285;2019-02-28 21:00:00;^NDX
7099.77;7110.51;7097.77;7104.91;1983;2019-02-28 22:00:00;^NDX
7099.69;7102.82;7092.45;7099.71;962;2019-03-01 00:00:00;^NDX
7099.21;7108.85;7099.21;7106.61;1512;2019-03-01 01:00:00;^NDX
7106.86;7130.60;7106.86;7119.99;3377;2019-03-01 02:00:00;^NDX
7120.11;7128.75;7117.62;7128.25;2549;2019-03-01 03:00:00;^NDX
7128.13;7140.12;7127.25;7134.14;1831;2019-03-01 04:00:00;^NDX
7133.89;7136.40;7130.78;7131.41;701;2019-03-01 05:00:00;^NDX
7131.66;7138.57;7129.66;7136.82;1296;2019-03-01 06:00:00;^NDX
7136.70;7142.09;7135.95;7140.47;1424;2019-03-01 07:00:00;^NDX
7140.72;7141.35;7134.22;7139.34;1693;2019-03-01 08:00:00;^NDX
7139.47;7151.98;7131.61;7149.48;3355;2019-03-01 09:00:00;^NDX
7149.60;7153.00;7146.26;7147.25;2742;2019-03-01 10:00:00;^NDX
7147.38;7149.00;7142.76;7147.77;2252;2019-03-01 11:00:00;^NDX
7147.65;7151.30;7144.02;7149.81;1670;2019-03-01 12:00:00;^NDX
7149.56;7152.06;7145.85;7149.09;1642;2019-03-01 13:00:00;^NDX
7148.97;7152.09;7140.11;7143.36;2396;2019-03-01 14:00:00;^NDX
7143.61;7156.62;7139.89;7147.86;7151;2019-03-01 15:00:00;^NDX
7147.74;7147.74;7115.07;7131.41;9297;2019-03-01 16:00:00;^NDX
7131.16;7133.00;7099.68;7110.34;8531;2019-03-01 17:00:00;^NDX
7110.59;7132.53;7108.47;7130.38;4951;2019-03-01 18:00:00;^NDX
7130.13;7140.60;7127.97;7138.41;3325;2019-03-01 19:00:00;^NDX
7138.66;7159.45;7135.49;7151.01;3934;2019-03-01 20:00:00;^NDX
7151.26;7159.91;7142.76;7150.99;4560;2019-03-01 21:00:00;^NDX
7150.49;7155.75;7147.74;7154.26;1289;2019-03-01 22:00:00;^NDX
7177.06;7201.92;7170.69;7198.31;2027;2019-03-04 00:00:00;^NDX
7198.44;7198.56;7192.33;7194.84;1426;2019-03-04 01:00:00;^NDX
7195.09;7195.35;7186.48;7194.23;3120;2019-03-04 02:00:00;^NDX
7194.36;7196.62;7191.87;7195.50;2398;2019-03-04 03:00:00;^NDX
7195.38;7201.90;7194.38;7201.02;1388;2019-03-04 04:00:00;^NDX
7200.90;7201.40;7197.66;7198.55;529;2019-03-04 05:00:00;^NDX
7198.67;7201.67;7191.68;7194.69;2170;2019-03-04 06:00:00;^NDX
7194.44;7195.97;7189.70;7194.47;1485;2019-03-04 07:00:00;^NDX
7194.72;7194.72;7186.49;7189.49;1520;2019-03-04 08:00:00;^NDX
7189.24;7192.76;7182.50;7192.63;2931;2019-03-04 09:00:00;^NDX
7192.51;7195.51;7180.54;7180.92;2470;2019-03-04 10:00:00;^NDX
7181.04;7186.79;7177.31;7180.06;2442;2019-03-04 11:00:00;^NDX
7179.81;7185.70;7177.07;7182.58;1808;2019-03-04 12:00:00;^NDX
7183.08;7188.34;7182.58;7187.72;1448;2019-03-04 13:00:00;^NDX
7187.60;7194.35;7185.22;7192.36;1598;2019-03-04 14:00:00;^NDX
7192.24;7207.60;7187.13;7202.72;6317;2019-03-04 15:00:00;^NDX
7202.59;7205.44;7169.46;7169.71;8973;2019-03-04 16:00:00;^NDX
7169.96;7173.68;7084.66;7092.69;12602;2019-03-04 17:00:00;^NDX
7092.82;7108.48;7070.87;7095.65;12903;2019-03-04 18:00:00;^NDX
7095.28;7128.92;7078.23;7126.29;8717;2019-03-04 19:00:00;^NDX
7125.91;7136.38;7113.34;7127.75;7985;2019-03-04 20:00:00;^NDX
7128.00;7152.58;7122.61;7151.58;8030;2019-03-04 21:00:00;^NDX
7150.71;7150.71;7138.60;7140.24;1331;2019-03-04 22:00:00;^NDX
7139.77;7139.89;7130.67;7137.29;1079;2019-03-05 00:00:00;^NDX
7137.54;7143.80;7130.68;7135.44;2381;2019-03-05 01:00:00;^NDX
7135.69;7142.57;7121.48;7124.23;4920;2019-03-05 02:00:00;^NDX
7124.10;7139.49;7123.73;7138.74;3540;2019-03-05 03:00:00;^NDX
7138.99;7146.36;7134.01;7141.26;3637;2019-03-05 04:00:00;^NDX
7141.51;7143.02;7137.53;7139.79;1031;2019-03-05 05:00:00;^NDX
7140.04;7143.30;7136.80;7142.31;2570;2019-03-05 06:00:00;^NDX
7142.06;7149.57;7142.06;7146.96;1613;2019-03-05 07:00:00;^NDX
7147.08;7151.81;7143.34;7148.74;1863;2019-03-05 08:00:00;^NDX
7148.86;7164.61;7145.11;7162.12;3211;2019-03-05 09:00:00;^NDX
7161.99;7164.88;7157.38;7161.39;2554;2019-03-05 10:00:00;^NDX
7161.64;7162.64;7147.92;7152.80;2533;2019-03-05 11:00:00;^NDX
7152.67;7153.19;7145.68;7152.94;2155;2019-03-05 12:00:00;^NDX
7152.69;7152.94;7134.35;7138.85;2733;2019-03-05 13:00:00;^NDX
7138.97;7158.73;7138.97;7145.50;2177;2019-03-05 14:00:00;^NDX
7145.38;7158.75;7120.88;7133.31;8408;2019-03-05 15:00:00;^NDX
7138.43;7161.82;7131.37;7152.39;11934;2019-03-05 16:00:00;^NDX
7152.64;7173.31;7146.21;7161.86;7711;2019-03-05 17:00:00;^NDX
7161.61;7166.03;7152.00;7158.90;5002;2019-03-05 18:00:00;^NDX
7159.03;7168.29;7152.34;7159.39;4477;2019-03-05 19:00:00;^NDX
7159.51;7175.57;7157.64;7174.94;4014;2019-03-05 20:00:00;^NDX
7175.07;7178.06;7155.48;7156.11;5203;2019-03-05 21:00:00;^NDX
7155.98;7164.48;7151.99;7154.64;1283;2019-03-05 22:00:00;^NDX
7148.94;7154.20;7144.70;7147.84;1005;2019-03-06 00:00:00;^NDX
7147.34;7148.59;7140.62;7146.62;1990;2019-03-06 01:00:00;^NDX
7146.37;7149.64;7133.77;7141.03;3513;2019-03-06 02:00:00;^NDX
7140.90;7153.66;7140.28;7144.18;3465;2019-03-06 03:00:00;^NDX
7144.05;7148.19;7138.96;7138.96;1806;2019-03-06 04:00:00;^NDX
7138.71;7143.10;7135.84;7141.86;966;2019-03-06 05:00:00;^NDX
7141.98;7148.74;7140.86;7144.75;1762;2019-03-06 06:00:00;^NDX
7144.50;7151.52;7139.27;7149.53;1794;2019-03-06 07:00:00;^NDX
7149.65;7154.04;7146.67;7151.55;1486;2019-03-06 08:00:00;^NDX
7151.30;7160.80;7148.05;7151.09;2796;2019-03-06 09:00:00;^NDX
7150.96;7157.10;7149.10;7153.12;2298;2019-03-06 10:00:00;^NDX
7153.37;7155.64;7150.12;7154.65;1672;2019-03-06 11:00:00;^NDX
7154.52;7158.15;7153.42;7156.17;1250;2019-03-06 12:00:00;^NDX
7156.80;7156.80;7142.96;7145.21;1649;2019-03-06 13:00:00;^NDX
7145.33;7160.21;7141.71;7157.97;2692;2019-03-06 14:00:00;^NDX
7158.10;7166.23;7137.81;7150.95;8184;2019-03-06 15:00:00;^NDX
7150.70;7157.31;7114.26;7131.96;10661;2019-03-06 16:00:00;^NDX
7132.09;7143.50;7107.56;7118.57;8557;2019-03-06 17:00:00;^NDX
7118.32;7131.43;7109.47;7111.80;7974;2019-03-06 18:00:00;^NDX
7112.05;7126.03;7103.79;7125.28;6715;2019-03-06 19:00:00;^NDX
7125.91;7131.65;7114.44;7121.61;6706;2019-03-06 20:00:00;^NDX
7121.49;7127.58;7103.28;7112.93;7624;2019-03-06 21:00:00;^NDX
7112.80;7117.67;7102.96;7105.84;1535;2019-03-06 22:00:00;^NDX
7102.66;7106.55;7094.69;7097.44;1042;2019-03-07 00:00:00;^NDX
7097.69;7099.06;7088.59;7092.10;2189;2019-03-07 01:00:00;^NDX
7091.98;7100.23;7090.75;7095.50;3808;2019-03-07 02:00:00;^NDX
7095.25;7105.01;7094.75;7099.15;2811;2019-03-07 03:00:00;^NDX
7099.03;7101.66;7093.04;7096.81;2086;2019-03-07 04:00:00;^NDX
7096.56;7097.81;7093.32;7093.83;651;2019-03-07 05:00:00;^NDX
7093.58;7093.58;7089.11;7090.12;1790;2019-03-07 06:00:00;^NDX
7090.37;7092.39;7087.87;7090.15;1162;2019-03-07 07:00:00;^NDX
7090.27;7091.15;7077.04;7082.19;1742;2019-03-07 08:00:00;^NDX
7082.44;7084.83;7078.20;7083.84;2813;2019-03-07 09:00:00;^NDX
7083.96;7088.23;7081.71;7084.98;1763;2019-03-07 10:00:00;^NDX
7085.11;7090.76;7084.13;7090.76;1534;2019-03-07 11:00:00;^NDX
7090.64;7092.40;7082.80;7084.55;1522;2019-03-07 12:00:00;^NDX
7084.80;7107.06;7082.80;7106.93;2588;2019-03-07 13:00:00;^NDX
7107.06;7117.82;7096.84;7100.22;4634;2019-03-07 14:00:00;^NDX
7100.34;7108.84;7034.79;7047.35;10260;2019-03-07 15:00:00;^NDX
7047.10;7050.74;7022.19;7045.48;12151;2019-03-07 16:00:00;^NDX
7045.74;7070.63;7036.64;7061.05;9462;2019-03-07 17:00:00;^NDX
7060.93;7077.41;7046.94;7073.68;8789;2019-03-07 18:00:00;^NDX
7073.81;7076.18;7044.53;7046.00;5919;2019-03-07 19:00:00;^NDX
7045.88;7050.47;7003.39;7008.72;7906;2019-03-07 20:00:00;^NDX
7009.35;7029.79;7000.27;7026.92;9125;2019-03-07 21:00:00;^NDX
7026.79;7029.55;7021.94;7024.69;1257;2019-03-07 22:00:00;^NDX
7021.72;7030.36;7021.72;7029.61;788;2019-03-08 00:00:00;^NDX
