open;high;low;close;volume;timestamp;symbol
2205.30;2207.10;2205.10;2205.60;103;2016-11-29 12:00:00;^GSPC
2205.70;2207.80;2205.00;2205.30;224;2016-11-29 13:00:00;^GSPC
2205.50;2206.10;2202.60;2203.10;257;2016-11-29 14:00:00;^GSPC
2202.70;2204.90;2198.70;2200.20;667;2016-11-29 15:00:00;^GSPC
2200.20;2207.40;2200.10;2206.90;667;2016-11-29 16:00:00;^GSPC
2207.30;2210.30;2205.40;2209.90;475;2016-11-29 17:00:00;^GSPC
2209.60;2209.90;2207.20;2209.90;447;2016-11-29 18:00:00;^GSPC
2209.60;2210.80;2208.40;2210.40;326;2016-11-29 19:00:00;^GSPC
2210.60;2211.70;2209.30;2209.70;415;2016-11-29 20:00:00;^GSPC
2209.30;2209.40;2203.70;2206.20;574;2016-11-29 21:00:00;^GSPC
2205.80;2206.70;2205.40;2205.40;49;2016-11-29 22:00:00;^GSPC
2205.60;2206.30;2205.10;2205.60;32;2016-11-30 00:00:00;^GSPC
2205.70;2206.30;2205.20;2205.60;67;2016-11-30 01:00:00;^GSPC
2205.20;2206.80;2205.10;2205.70;129;2016-11-30 02:00:00;^GSPC
2205.70;2206.30;2205.20;2205.60;106;2016-11-30 03:00:00;^GSPC
2205.20;2205.60;2203.00;2203.50;90;2016-11-30 04:00:00;^GSPC
2203.70;2205.60;2203.20;2205.10;67;2016-11-30 05:00:00;^GSPC
2205.30;2205.60;2203.60;2203.80;93;2016-11-30 06:00:00;^GSPC
2204.00;2206.80;2204.00;2206.60;66;2016-11-30 07:00:00;^GSPC
2206.70;2207.80;2206.20;2207.10;110;2016-11-30 08:00:00;^GSPC
2207.10;2210.80;2206.20;2208.60;579;2016-11-30 09:00:00;^GSPC
2208.20;2209.60;2205.70;2206.70;427;2016-11-30 10:00:00;^GSPC
2206.50;2208.10;2204.70;2206.80;299;2016-11-30 11:00:00;^GSPC
2207.00;2210.10;2206.80;2210.10;204;2016-11-30 12:00:00;^GSPC
2210.00;2211.10;2209.20;2209.70;142;2016-11-30 13:00:00;^GSPC
2210.00;2211.10;2209.00;2210.80;176;2016-11-30 14:00:00;^GSPC
2211.10;2214.30;2209.50;2210.00;616;2016-11-30 15:00:00;^GSPC
2209.70;2211.60;2205.10;2207.80;856;2016-11-30 16:00:00;^GSPC
2207.40;2210.80;2205.60;2206.40;833;2016-11-30 17:00:00;^GSPC
2206.50;2207.50;2204.60;2206.90;538;2016-11-30 18:00:00;^GSPC
2207.10;2208.60;2206.30;2207.40;373;2016-11-30 19:00:00;^GSPC
2207.60;2207.60;2200.40;2201.60;543;2016-11-30 20:00:00;^GSPC
2201.70;2206.30;2198.70;2198.70;611;2016-11-30 21:00:00;^GSPC
2198.90;2201.00;2198.20;2199.20;169;2016-11-30 22:00:00;^GSPC
2199.80;2200.60;2197.30;2200.10;128;2016-12-01 00:00:00;^GSPC
2199.70;2200.10;2198.50;2198.80;67;2016-12-01 01:00:00;^GSPC
2199.00;2200.10;2198.50;2199.30;113;2016-12-01 02:00:00;^GSPC
2199.10;2202.30;2199.10;2201.60;87;2016-12-01 03:00:00;^GSPC
2201.80;2202.30;2201.10;2201.80;43;2016-12-01 04:00:00;^GSPC
2201.50;2202.10;2201.00;2201.30;64;2016-12-01 05:00:00;^GSPC
2201.00;2201.80;2200.20;2200.60;94;2016-12-01 06:00:00;^GSPC
2200.30;2200.60;2195.10;2195.80;107;2016-12-01 07:00:00;^GSPC
2196.00;2199.30;2196.00;2198.30;164;2016-12-01 08:00:00;^GSPC
2198.50;2199.20;2196.00;2198.30;640;2016-12-01 09:00:00;^GSPC
2198.00;2198.30;2195.70;2196.30;276;2016-12-01 10:00:00;^GSPC
2196.00;2198.40;2195.80;2196.60;201;2016-12-01 11:00:00;^GSPC
2196.40;2197.90;2195.80;2197.50;93;2016-12-01 12:00:00;^GSPC
2197.80;2198.10;2196.00;2197.40;94;2016-12-01 13:00:00;^GSPC
2197.50;2202.60;2197.30;2202.10;103;2016-12-01 14:00:00;^GSPC
2202.30;2203.90;2195.50;2198.80;751;2016-12-01 15:00:00;^GSPC
2199.00;2202.60;2193.40;2195.80;1401;2016-12-01 16:00:00;^GSPC
2195.20;2199.40;2194.10;2197.50;1063;2016-12-01 17:00:00;^GSPC
2197.70;2197.80;2191.00;2191.90;698;2016-12-01 18:00:00;^GSPC
2191.50;2191.90;2188.40;2188.40;644;2016-12-01 19:00:00;^GSPC
2188.60;2192.80;2188.60;2191.40;822;2016-12-01 20:00:00;^GSPC
2191.00;2191.90;2187.00;2190.80;879;2016-12-01 21:00:00;^GSPC
2190.50;2193.80;2190.50;2192.60;105;2016-12-01 22:00:00;^GSPC
2191.50;2191.50;2189.20;2190.70;70;2016-12-02 00:00:00;^GSPC
2190.90;2192.50;2190.70;2191.10;80;2016-12-02 01:00:00;^GSPC
2191.50;2191.60;2190.10;2190.20;88;2016-12-02 02:00:00;^GSPC
2190.00;2190.20;2189.00;2190.00;54;2016-12-02 03:00:00;^GSPC
2190.10;2190.50;2188.60;2188.70;72;2016-12-02 04:00:00;^GSPC
2189.00;2189.50;2188.50;2189.10;90;2016-12-02 05:00:00;^GSPC
2189.40;2190.20;2188.00;2190.20;88;2016-12-02 06:00:00;^GSPC
2190.00;2190.20;2188.90;2190.10;71;2016-12-02 07:00:00;^GSPC
2189.90;2190.70;2189.10;2190.70;127;2016-12-02 08:00:00;^GSPC
2191.00;2191.00;2187.40;2187.50;549;2016-12-02 09:00:00;^GSPC
2187.70;2187.70;2185.20;2186.50;361;2016-12-02 10:00:00;^GSPC
2186.70;2187.00;2185.20;2186.00;196;2016-12-02 11:00:00;^GSPC
2186.20;2187.30;2185.90;2186.30;123;2016-12-02 12:00:00;^GSPC
2186.50;2189.50;2186.20;2189.20;137;2016-12-02 13:00:00;^GSPC
2189.00;2192.10;2187.40;2190.80;545;2016-12-02 14:00:00;^GSPC
2190.40;2195.60;2190.00;2194.80;862;2016-12-02 15:00:00;^GSPC
2195.00;2197.00;2191.50;2195.00;978;2016-12-02 16:00:00;^GSPC
2195.10;2197.70;2194.20;2194.50;508;2016-12-02 17:00:00;^GSPC
2194.20;2195.10;2190.50;2194.10;489;2016-12-02 18:00:00;^GSPC
2194.00;2194.40;2188.60;2189.70;528;2016-12-02 19:00:00;^GSPC
2189.90;2190.90;2188.10;2189.90;345;2016-12-02 20:00:00;^GSPC
2189.90;2194.00;2189.30;2192.30;436;2016-12-02 21:00:00;^GSPC
2192.10;2194.10;2191.20;2191.60;125;2016-12-02 22:00:00;^GSPC
2183.40;2186.40;2179.80;2184.20;496;2016-12-05 00:00:00;^GSPC
2184.30;2186.20;2183.40;2185.20;171;2016-12-05 01:00:00;^GSPC
2184.80;2189.20;2184.80;2188.40;235;2016-12-05 02:00:00;^GSPC
2188.60;2189.70;2186.90;2187.40;171;2016-12-05 03:00:00;^GSPC
2187.20;2187.40;2185.80;2186.20;136;2016-12-05 04:00:00;^GSPC
2186.40;2187.70;2186.10;2187.40;83;2016-12-05 05:00:00;^GSPC
2187.70;2187.70;2185.60;2185.90;76;2016-12-05 06:00:00;^GSPC
2186.10;2186.30;2184.70;2184.70;82;2016-12-05 07:00:00;^GSPC
2184.60;2196.40;2182.90;2193.20;521;2016-12-05 08:00:00;^GSPC
2192.90;2206.40;2192.40;2205.70;1517;2016-12-05 09:00:00;^GSPC
2205.30;2205.70;2200.70;2202.70;642;2016-12-05 10:00:00;^GSPC
2202.40;2202.70;2199.50;2200.70;421;2016-12-05 11:00:00;^GSPC
2200.30;2203.20;2200.10;2202.40;316;2016-12-05 12:00:00;^GSPC
2202.70;2202.90;2199.90;2200.70;163;2016-12-05 13:00:00;^GSPC
2200.30;2201.70;2198.90;2200.70;163;2016-12-05 14:00:00;^GSPC
2200.90;2207.00;2199.70;2206.40;687;2016-12-05 15:00:00;^GSPC
2206.70;2209.40;2205.20;2207.20;1119;2016-12-05 16:00:00;^GSPC
2207.40;2208.20;2204.10;2205.40;636;2016-12-05 17:00:00;^GSPC
2205.50;2205.70;2202.60;2204.70;628;2016-12-05 18:00:00;^GSPC
2204.90;2205.70;2203.20;2203.20;421;2016-12-05 19:00:00;^GSPC
2203.30;2203.30;2200.30;2202.60;523;2016-12-05 20:00:00;^GSPC
2202.30;2204.80;2202.30;2204.80;552;2016-12-05 21:00:00;^GSPC
2204.60;2206.80;2204.10;2206.30;104;2016-12-05 22:00:00;^GSPC
2205.80;2206.20;2203.70;2205.70;60;2016-12-06 00:00:00;^GSPC
2205.80;2206.20;2204.60;2204.80;84;2016-12-06 01:00:00;^GSPC
2204.70;2205.70;2204.20;2204.40;87;2016-12-06 02:00:00;^GSPC
2204.20;2204.70;2203.60;2204.30;78;2016-12-06 03:00:00;^GSPC
2204.70;2204.70;2202.90;2203.70;116;2016-12-06 04:00:00;^GSPC
2203.30;2203.70;2203.10;2203.40;38;2016-12-06 05:00:00;^GSPC
2203.60;2203.70;2203.10;2203.70;59;2016-12-06 06:00:00;^GSPC
2204.00;2205.00;2203.70;2205.00;45;2016-12-06 07:00:00;^GSPC
2204.60;2205.00;2203.40;2203.50;163;2016-12-06 08:00:00;^GSPC
2203.40;2204.50;2201.10;2204.20;699;2016-12-06 09:00:00;^GSPC
2204.50;2206.00;2203.70;2206.00;350;2016-12-06 10:00:00;^GSPC
2206.20;2207.20;2204.60;2205.00;167;2016-12-06 11:00:00;^GSPC
2204.70;2207.00;2204.50;2206.20;232;2016-12-06 12:00:00;^GSPC
2206.40;2207.70;2204.90;2207.70;158;2016-12-06 13:00:00;^GSPC
2207.10;2209.70;2206.70;2208.40;115;2016-12-06 14:00:00;^GSPC
2208.50;2209.10;2202.40;2203.20;512;2016-12-06 15:00:00;^GSPC
2203.60;2206.50;2202.00;2205.60;791;2016-12-06 16:00:00;^GSPC
2205.20;2206.40;2203.70;2206.40;474;2016-12-06 17:00:00;^GSPC
2206.10;2209.50;2205.80;2208.40;376;2016-12-06 18:00:00;^GSPC
2208.60;2209.70;2207.10;2209.40;336;2016-12-06 19:00:00;^GSPC
2209.50;2211.00;2208.40;2211.00;289;2016-12-06 20:00:00;^GSPC
2211.20;2212.80;2208.40;2212.10;300;2016-12-06 21:00:00;^GSPC
2212.20;2212.60;2210.50;2212.20;87;2016-12-06 22:00:00;^GSPC
2211.80;2211.90;2210.70;2211.00;49;2016-12-07 00:00:00;^GSPC
2211.10;2211.80;2210.20;2211.80;149;2016-12-07 01:00:00;^GSPC
2211.50;2211.80;2209.70;2209.80;48;2016-12-07 02:00:00;^GSPC
2209.50;2209.80;2208.90;2209.30;41;2016-12-07 03:00:00;^GSPC
2209.40;2210.40;2209.40;2210.00;44;2016-12-07 04:00:00;^GSPC
2210.20;2210.80;2209.90;2210.50;40;2016-12-07 05:00:00;^GSPC
2210.70;2211.50;2210.20;2211.30;33;2016-12-07 06:00:00;^GSPC
2211.50;2212.20;2211.20;2211.90;36;2016-12-07 07:00:00;^GSPC
2212.10;2213.30;2211.00;2212.90;140;2016-12-07 08:00:00;^GSPC
2212.70;2213.00;2210.20;2212.00;643;2016-12-07 09:00:00;^GSPC
2211.80;2213.00;2210.90;2211.50;213;2016-12-07 10:00:00;^GSPC
2211.60;2212.30;2211.10;2211.30;89;2016-12-07 11:00:00;^GSPC
2211.10;2211.80;2210.80;2211.00;70;2016-12-07 12:00:00;^GSPC
2211.20;2211.30;2209.60;2210.10;90;2016-12-07 13:00:00;^GSPC
2209.80;2210.10;2207.00;2209.30;83;2016-12-07 14:00:00;^GSPC
2209.10;2211.00;2208.40;2208.80;430;2016-12-07 15:00:00;^GSPC
2208.90;2214.70;2208.70;2214.00;572;2016-12-07 16:00:00;^GSPC
2214.10;2218.10;2212.90;2218.10;505;2016-12-07 17:00:00;^GSPC
2218.30;2222.70;2216.90;2222.70;404;2016-12-07 18:00:00;^GSPC
2222.80;2234.50;2222.30;2234.30;741;2016-12-07 19:00:00;^GSPC
2234.40;2235.80;2231.90;2234.90;753;2016-12-07 20:00:00;^GSPC
2235.10;2241.60;2232.90;2240.40;866;2016-12-07 21:00:00;^GSPC
2240.50;2240.60;2235.80;2237.10;225;2016-12-07 22:00:00;^GSPC
2236.50;2237.30;2234.90;2236.90;121;2016-12-08 00:00:00;^GSPC
2237.20;2238.30;2237.00;2237.80;85;2016-12-08 01:00:00;^GSPC
2237.50;2238.00;2237.00;2237.80;74;2016-12-08 02:00:00;^GSPC
2237.50;2239.60;2237.20;2238.80;102;2016-12-08 03:00:00;^GSPC
2238.60;2238.80;2237.10;2237.80;97;2016-12-08 04:00:00;^GSPC
2238.10;2238.70;2237.60;2238.60;45;2016-12-08 05:00:00;^GSPC
2238.20;2240.10;2238.20;2239.50;64;2016-12-08 06:00:00;^GSPC
2239.80;2239.80;2238.30;2238.60;110;2016-12-08 07:00:00;^GSPC
2238.20;2238.60;2236.50;2237.00;275;2016-12-08 08:00:00;^GSPC
2237.20;2238.60;2236.10;2236.10;573;2016-12-08 09:00:00;^GSPC
2236.30;2237.10;2235.10;2236.60;207;2016-12-08 10:00:00;^GSPC
2236.70;2238.60;2236.00;2238.60;193;2016-12-08 11:00:00;^GSPC
2238.70;2239.10;2237.00;2237.60;108;2016-12-08 12:00:00;^GSPC
2237.70;2240.30;2233.10;2238.60;759;2016-12-08 13:00:00;^GSPC
2238.20;2241.60;2235.10;2239.60;909;2016-12-08 14:00:00;^GSPC
2239.80;2244.00;2237.90;2240.30;966;2016-12-08 15:00:00;^GSPC
2240.20;2242.30;2237.30;2241.80;869;2016-12-08 16:00:00;^GSPC
2241.90;2244.00;2240.20;2242.50;749;2016-12-08 17:00:00;^GSPC
2242.60;2250.40;2242.40;2247.90;562;2016-12-08 18:00:00;^GSPC
2248.10;2251.60;2246.50;2251.10;467;2016-12-08 19:00:00;^GSPC
2250.80;2251.10;2242.40;2245.40;715;2016-12-08 20:00:00;^GSPC
2245.30;2247.70;2243.40;2245.70;720;2016-12-08 21:00:00;^GSPC
2245.60;2248.50;2245.60;2248.00;159;2016-12-08 22:00:00;^GSPC
2247.00;2247.80;2246.80;2247.10;52;2016-12-09 00:00:00;^GSPC
2247.20;2248.10;2247.00;2248.00;113;2016-12-09 01:00:00;^GSPC
2247.70;2248.80;2247.30;2247.80;67;2016-12-09 02:00:00;^GSPC
2247.60;2247.90;2245.80;2247.10;134;2016-12-09 03:00:00;^GSPC
2247.30;2247.60;2246.60;2247.50;66;2016-12-09 04:00:00;^GSPC
2247.50;2248.10;2247.30;2247.90;79;2016-12-09 05:00:00;^GSPC
2247.60;2248.50;2247.50;2248.40;39;2016-12-09 06:00:00;^GSPC
2248.10;2248.40;2246.90;2246.90;39;2016-12-09 07:00:00;^GSPC
2247.00;2247.40;2245.50;2245.90;123;2016-12-09 08:00:00;^GSPC
2246.00;2247.50;2245.30;2245.90;408;2016-12-09 09:00:00;^GSPC
2246.00;2247.50;2245.40;2245.90;119;2016-12-09 10:00:00;^GSPC
2246.10;2247.60;2246.00;2247.40;48;2016-12-09 11:00:00;^GSPC
2247.10;2248.90;2247.10;2248.90;60;2016-12-09 12:00:00;^GSPC
2248.60;2249.40;2248.00;2249.40;90;2016-12-09 13:00:00;^GSPC
2249.00;2250.60;2247.30;2250.40;151;2016-12-09 14:00:00;^GSPC
2250.50;2253.20;2248.20;2252.20;1029;2016-12-09 15:00:00;^GSPC
2252.40;2255.00;2249.40;2252.80;1045;2016-12-09 16:00:00;^GSPC
2252.90;2254.10;2250.80;2252.10;731;2016-12-09 17:00:00;^GSPC
2252.10;2254.20;2251.40;2253.20;518;2016-12-09 18:00:00;^GSPC
2253.50;2254.40;2251.90;2253.90;306;2016-12-09 19:00:00;^GSPC
2254.10;2255.30;2253.20;2255.30;304;2016-12-09 20:00:00;^GSPC
2255.20;2259.70;2254.80;2259.70;301;2016-12-09 21:00:00;^GSPC
2259.80;2261.20;2258.80;2261.20;164;2016-12-09 22:00:00;^GSPC
2260.70;2270.40;2260.40;2265.30;393;2016-12-12 00:00:00;^GSPC
2265.60;2266.10;2264.30;2264.80;141;2016-12-12 01:00:00;^GSPC
2264.60;2264.60;2261.30;2261.60;138;2016-12-12 02:00:00;^GSPC
2261.40;2261.60;2258.40;2258.40;226;2016-12-12 03:00:00;^GSPC
2258.10;2259.60;2256.90;2259.40;194;2016-12-12 04:00:00;^GSPC
2259.10;2261.60;2258.80;2261.60;82;2016-12-12 05:00:00;^GSPC
2261.40;2261.60;2259.90;2259.90;99;2016-12-12 06:00:00;^GSPC
2260.00;2260.90;2259.80;2259.90;94;2016-12-12 07:00:00;^GSPC
2259.50;2259.60;2256.80;2258.10;213;2016-12-12 08:00:00;^GSPC
2258.30;2261.60;2257.90;2258.80;666;2016-12-12 09:00:00;^GSPC
2259.00;2259.10;2255.80;2257.60;252;2016-12-12 10:00:00;^GSPC
2257.40;2259.10;2256.30;2258.40;257;2016-12-12 11:00:00;^GSPC
2258.60;2260.10;2257.90;2260.10;189;2016-12-12 12:00:00;^GSPC
2259.90;2261.20;2259.20;2259.20;84;2016-12-12 13:00:00;^GSPC
2259.40;2260.90;2259.10;2260.40;155;2016-12-12 14:00:00;^GSPC
2260.20;2262.90;2257.40;2262.90;926;2016-12-12 15:00:00;^GSPC
2262.50;2264.10;2256.30;2257.90;912;2016-12-12 16:00:00;^GSPC
2257.70;2259.40;2255.00;2256.00;719;2016-12-12 17:00:00;^GSPC
2255.70;2255.80;2252.10;2255.30;500;2016-12-12 18:00:00;^GSPC
2254.30;2256.30;2253.20;2253.80;471;2016-12-12 19:00:00;^GSPC
2253.50;2256.80;2253.10;2254.30;420;2016-12-12 20:00:00;^GSPC
2254.60;2257.40;2253.80;2256.60;529;2016-12-12 21:00:00;^GSPC
2256.50;2257.90;2255.00;2255.90;82;2016-12-12 22:00:00;^GSPC
2254.90;2254.90;2252.70;2253.80;130;2016-12-13 00:00:00;^GSPC
2253.80;2256.50;2253.40;2255.80;84;2016-12-13 01:00:00;^GSPC
2255.40;2257.50;2254.90;2256.80;130;2016-12-13 02:00:00;^GSPC
2256.50;2257.30;2256.00;2256.50;84;2016-12-13 03:00:00;^GSPC
2256.20;2256.80;2255.80;2256.40;24;2016-12-13 04:00:00;^GSPC
2256.70;2256.70;2254.30;2254.80;28;2016-12-13 05:00:00;^GSPC
2255.00;2258.00;2254.70;2258.00;50;2016-12-13 06:00:00;^GSPC
2257.70;2258.50;2256.90;2256.90;36;2016-12-13 07:00:00;^GSPC
2257.20;2258.20;2256.70;2257.00;74;2016-12-13 08:00:00;^GSPC
2257.20;2261.00;2256.90;2260.80;275;2016-12-13 09:00:00;^GSPC
2260.50;2262.00;2260.00;2261.30;148;2016-12-13 10:00:00;^GSPC
2261.00;2262.00;2260.40;2262.00;82;2016-12-13 11:00:00;^GSPC
2262.30;2262.80;2261.20;2261.30;60;2016-12-13 12:00:00;^GSPC
2261.20;2264.30;2260.80;2263.80;38;2016-12-13 13:00:00;^GSPC
2263.40;2263.80;2262.00;2263.30;60;2016-12-13 14:00:00;^GSPC
2263.40;2272.40;2262.70;2269.70;785;2016-12-13 15:00:00;^GSPC
2269.90;2270.20;2264.40;2267.70;1084;2016-12-13 16:00:00;^GSPC
2267.90;2271.40;2266.20;2270.90;625;2016-12-13 17:00:00;^GSPC
2271.00;2273.60;2270.50;2272.10;445;2016-12-13 18:00:00;^GSPC
2271.70;2277.40;2271.70;2274.50;497;2016-12-13 19:00:00;^GSPC
2274.70;2274.80;2270.20;2272.10;434;2016-12-13 20:00:00;^GSPC
2272.20;2274.80;2270.50;2271.60;424;2016-12-13 21:00:00;^GSPC
2271.20;2273.20;2270.70;2272.80;105;2016-12-13 22:00:00;^GSPC
2272.30;2272.40;2271.40;2271.90;91;2016-12-14 00:00:00;^GSPC
2271.70;2271.90;2270.70;2270.70;30;2016-12-14 01:00:00;^GSPC
2270.40;2271.40;2269.90;2271.30;72;2016-12-14 02:00:00;^GSPC
2271.60;2271.90;2270.80;2270.80;70;2016-12-14 03:00:00;^GSPC
2270.80;2271.90;2270.30;2271.90;50;2016-12-14 04:00:00;^GSPC
2271.70;2272.70;2271.60;2272.20;77;2016-12-14 05:00:00;^GSPC
2272.30;2272.30;2270.90;2270.90;35;2016-12-14 06:00:00;^GSPC
2271.30;2271.40;2270.80;2271.20;37;2016-12-14 07:00:00;^GSPC
2270.90;2271.10;2269.40;2269.90;38;2016-12-14 08:00:00;^GSPC
2270.10;2272.70;2269.60;2271.90;185;2016-12-14 09:00:00;^GSPC
2272.20;2273.20;2271.20;2271.50;121;2016-12-14 10:00:00;^GSPC
2271.60;2272.50;2270.70;2271.90;97;2016-12-14 11:00:00;^GSPC
2271.70;2272.50;2270.00;2272.40;67;2016-12-14 12:00:00;^GSPC
2272.20;2273.20;2271.40;2272.30;67;2016-12-14 13:00:00;^GSPC
2272.00;2272.00;2268.80;2270.00;118;2016-12-14 14:00:00;^GSPC
2270.20;2272.30;2267.40;2269.60;457;2016-12-14 15:00:00;^GSPC
2269.50;2270.30;2266.20;2268.20;689;2016-12-14 16:00:00;^GSPC
2268.40;2268.90;2264.60;2266.60;445;2016-12-14 17:00:00;^GSPC
2266.80;2270.70;2266.50;2270.40;298;2016-12-14 18:00:00;^GSPC
2270.70;2272.80;2269.60;2271.90;537;2016-12-14 19:00:00;^GSPC
